,host_location,host_response_rate,host_acceptance_rate,host_listings_count,host_total_listings_count,accommodates,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,en_bookable__f,en_bookable__t,en_id_ver__f,en_id_ver__t,en_room_type__Entire home/apt,en_room_type__Hotel room,en_room_type__Private room,en_available__f,en_available__t,en_profilepic__f,en_profilepic__t,en_prop_type__Boat,en_prop_type__Camper/RV,en_prop_type__Casa particular,en_prop_type__Dome,en_prop_type__Entire bungalow,en_prop_type__Entire cabin,en_prop_type__Entire chalet,en_prop_type__Entire condo,en_prop_type__Entire cottage,en_prop_type__Entire guest suite,en_prop_type__Entire guesthouse,en_prop_type__Entire home,en_prop_type__Entire loft,en_prop_type__Entire place,en_prop_type__Entire rental unit,en_prop_type__Entire serviced apartment,en_prop_type__Entire townhouse,en_prop_type__Entire vacation home,en_prop_type__Entire villa,en_prop_type__Farm stay,en_prop_type__Houseboat,en_prop_type__Island,en_prop_type__Private room,en_prop_type__Private room in barn,en_prop_type__Private room in bed and breakfast,en_prop_type__Private room in boat,en_prop_type__Private room in bungalow,en_prop_type__Private room in casa particular,en_prop_type__Private room in chalet,en_prop_type__Private room in condo,en_prop_type__Private room in cottage,en_prop_type__Private room in earthen home,en_prop_type__Private room in farm stay,en_prop_type__Private room in guest suite,en_prop_type__Private room in guesthouse,en_prop_type__Private room in home,en_prop_type__Private room in loft,en_prop_type__Private room in minsu,en_prop_type__Private room in rental unit,en_prop_type__Private room in resort,en_prop_type__Private room in serviced apartment,en_prop_type__Private room in tiny home,en_prop_type__Private room in townhouse,en_prop_type__Private room in vacation home,en_prop_type__Private room in villa,en_prop_type__Religious building,en_prop_type__Room in aparthotel,en_prop_type__Room in bed and breakfast,en_prop_type__Room in boutique hotel,en_prop_type__Room in hotel,en_prop_type__Room in serviced apartment,en_prop_type__Shipping container,en_prop_type__Tiny home,en_res_time__a few days or more,en_res_time__within a day,en_res_time__within a few hours,en_res_time__within an hour,en_issuperhost__f,en_issuperhost__t
124308,"Bristol, United Kingdom",100,100,1.0,1.0,2,1.0,1.0,75,3,9,3.0,3.0,1125.0,1125.0,3.0,1125.0,0,2,11,88,2,2,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1,0,0,0.2,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
124314,"London, United Kingdom",100,97,1.0,1.0,4,2.0,3.0,109,2,28,2.0,2.0,1125.0,1125.0,2.0,1125.0,0,0,0,0,19,19,0,4.89,4.89,4.95,4.89,4.95,4.89,4.74,1,1,0,0,1.69,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
124324,"Barcelona, Spain",100,100,2.0,3.0,2,1.0,1.0,101,2,365,2.0,2.0,365.0,365.0,2.0,365.0,0,0,0,0,9,9,0,4.89,4.89,4.78,5.0,5.0,5.0,4.78,1,1,0,0,0.83,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
124327,"Bristol, United Kingdom",100,97,2.0,2.0,1,1.0,1.0,31,4,28,4.0,4.0,1125.0,1125.0,4.0,1125.0,0,0,23,113,9,9,0,4.89,5.0,4.89,5.0,5.0,4.89,4.89,2,0,2,0,0.85,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
124338,United Kingdom,100,100,1.0,1.0,4,1.0,2.0,45,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,1,1,1,70,10,10,1,4.9,4.8,4.6,5.0,5.0,4.9,4.7,1,1,0,0,0.97,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
124349,"Bristol, United Kingdom",100,99,2.0,2.0,5,2.0,3.0,205,1,180,1.0,1.0,180.0,180.0,1.0,180.0,3,10,26,114,20,20,1,4.8,4.95,4.5,5.0,4.95,5.0,4.85,2,2,0,0,1.94,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
124363,"England, United Kingdom",100,94,1.0,1.0,3,1.0,2.0,100,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,0,0,13,13,10,10,0,4.9,4.9,4.9,4.9,4.9,4.9,4.6,1,1,0,0,0.99,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
124369,"Bristol, United Kingdom",100,97,1.0,1.0,1,1.0,1.0,61,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,18,44,74,164,21,21,2,4.9,4.95,5.0,5.0,5.0,4.81,4.81,1,0,1,0,2.2,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
124378,"Bristol, United Kingdom",100,88,1.0,1.0,1,1.0,1.0,50,3,99,3.0,3.0,99.0,99.0,3.0,99.0,14,44,74,74,12,12,2,4.92,4.92,4.92,5.0,4.92,4.92,4.92,1,0,1,0,1.22,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
124408,"England, United Kingdom",100,100,1.0,1.0,4,1.0,2.0,109,4,365,4.0,4.0,365.0,365.0,4.0,365.0,11,11,31,248,8,8,2,5.0,5.0,4.88,5.0,5.0,4.88,4.88,1,1,0,0,0.89,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
124418,"Bristol, United Kingdom",100,83,1.0,1.0,3,2.0,2.0,105,2,365,2.0,2.0,365.0,365.0,2.0,365.0,10,28,33,286,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1,0,0,0.11,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
124425,"Bristol, United Kingdom",100,100,2.0,2.0,4,2.0,2.0,148,2,31,2.0,2.0,1125.0,1125.0,2.0,1125.0,0,6,26,181,20,20,1,4.9,4.85,4.95,4.95,5.0,4.6,4.75,2,2,0,0,2.33,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
124432,"England, United Kingdom",100,100,1.0,1.0,7,3.0,3.0,110,5,365,3.0,5.0,365.0,365.0,5.0,365.0,0,0,0,113,2,2,1,5.0,5.0,4.5,5.0,5.0,5.0,5.0,1,1,0,0,1.22,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
124446,"Bristol, United Kingdom",100,93,1.0,1.0,4,2.0,2.0,99,5,30,5.0,5.0,30.0,30.0,5.0,30.0,11,24,24,24,6,6,2,5.0,5.0,4.67,5.0,5.0,4.83,5.0,1,1,0,0,0.91,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
124467,"Bristol, United Kingdom",100,99,5.0,5.0,2,1.0,1.0,120,3,90,3.0,3.0,90.0,90.0,3.0,90.0,27,50,80,355,1,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4,4,0,0,1.0,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
124506,"Bristol, United Kingdom",100,100,1.0,5.0,2,1.0,1.0,60,2,365,2.0,2.0,365.0,365.0,2.0,365.0,28,58,88,363,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,0,1,0,0.52,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
124510,"Bristol, United Kingdom",100,98,3.0,7.0,4,2.0,2.0,150,6,28,6.0,6.0,28.0,28.0,6.0,28.0,29,59,89,89,0,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3,1,2,0,1.0,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
124516,"Bristol, United Kingdom",100,100,1.0,1.0,1,1.0,1.0,45,1,365,1.0,1.0,365.0,365.0,1.0,365.0,10,40,70,345,3,3,0,4.67,4.67,5.0,5.0,5.0,5.0,4.67,1,0,1,0,0.42,False,True,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
124517,"England, United Kingdom",100,89,1.0,1.0,2,1.0,1.0,100,1,365,1.0,1.0,365.0,365.0,1.0,365.0,0,0,0,268,5,5,0,4.8,5.0,5.0,5.0,5.0,4.8,4.8,1,1,0,0,0.7,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
124526,"Bristol, United Kingdom",100,83,1.0,1.0,1,1.0,1.0,28,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,0,24,54,329,5,5,1,4.8,5.0,4.8,5.0,5.0,5.0,5.0,1,0,1,0,1.1,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
124540,"Bristol, United Kingdom",100,100,1.0,2.0,2,1.0,2.0,75,2,365,2.0,2.0,365.0,365.0,2.0,365.0,3,11,19,19,0,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,0,1,0,1.0,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
124549,"Bristol, United Kingdom",100,100,5.0,6.0,4,2.0,2.0,159,2,28,2.0,2.0,1125.0,1125.0,2.0,1125.0,3,14,27,267,13,13,0,4.92,4.92,5.0,5.0,5.0,4.77,4.77,5,5,0,0,2.13,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
124550,"Bristol, United Kingdom",100,98,3.0,7.0,2,1.0,1.0,59,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,25,50,78,78,0,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3,1,2,0,1.0,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
124568,"Bristol, United Kingdom",100,91,1.0,1.0,1,1.0,1.0,49,1,365,1.0,1.0,365.0,365.0,1.0,365.0,7,13,13,13,4,4,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,0,1,0,0.67,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
124587,"Bristol, United Kingdom",100,100,2.0,2.0,2,1.0,1.0,30,1,1125,1.0,3.0,1125.0,1125.0,1.4,1125.0,11,41,65,65,5,5,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2,1,1,0,0.94,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
124591,"Bristol, United Kingdom",100,100,1.0,1.0,2,1.0,1.0,97,3,10,3.0,3.0,10.0,10.0,3.0,10.0,0,0,0,0,0,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1,0,0,1.0,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
124595,"London, United Kingdom",100,100,1.0,1.0,5,2.0,3.0,140,3,365,1.0,3.0,1125.0,1125.0,3.0,1125.0,0,25,30,30,0,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1,0,0,1.0,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
124598,"Trabzon, Turkey",100,100,1.0,1.0,2,1.0,1.0,70,1,365,1.0,1.0,365.0,365.0,1.0,365.0,27,57,87,362,0,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,0,1,0,1.0,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
124604,"England, United Kingdom",100,92,1.0,1.0,2,1.0,2.0,59,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,23,45,74,317,6,6,2,4.83,5.0,5.0,5.0,5.0,4.83,4.83,1,0,1,0,1.21,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
124608,"Doulting, United Kingdom",100,98,3.0,4.0,5,3.0,1.0,258,3,365,3.0,3.0,365.0,365.0,3.0,365.0,0,30,37,219,0,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1,0,0,1.0,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
124609,"Bristol, United Kingdom",100,100,2.0,3.0,2,1.0,1.0,80,2,365,2.0,2.0,365.0,365.0,2.0,365.0,0,0,0,0,3,3,1,5.0,5.0,5.0,5.0,5.0,4.67,5.0,1,1,0,0,0.97,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
124620,"Godshill, United Kingdom",100,100,1.0,1.0,2,1.0,1.0,59,2,365,2.0,2.0,365.0,365.0,2.0,365.0,16,46,76,166,0,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,0,1,0,1.0,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
124624,"Bristol, United Kingdom",100,86,1.0,2.0,2,1.0,1.0,60,2,3,2.0,2.0,1125.0,1125.0,2.0,1125.0,0,0,0,150,4,4,1,5.0,5.0,4.75,5.0,5.0,4.75,5.0,1,1,0,0,0.77,False,True,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
124635,"Bristol, United Kingdom",100,100,1.0,3.0,2,1.0,1.0,49,1,7,1.0,1.0,7.0,7.0,1.0,7.0,29,49,72,72,0,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,0,1,0,1.0,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
124659,"Bristol, United Kingdom",100,100,2.0,2.0,2,1.0,1.0,58,1,365,1.0,1.0,365.0,365.0,1.0,365.0,21,51,81,355,5,5,2,5.0,5.0,5.0,5.0,5.0,4.6,5.0,1,0,1,0,1.5,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
124676,"Bristol, United Kingdom",100,100,1.0,1.0,4,2.0,2.0,190,4,1125,4.0,4.0,1125.0,1125.0,4.0,1125.0,0,20,24,183,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1,0,0,0.38,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
124685,"England, United Kingdom",100,100,3.0,3.0,6,3.0,3.0,240,3,30,3.0,3.0,1125.0,1125.0,3.0,1125.0,9,20,41,126,2,2,1,5.0,5.0,4.5,5.0,5.0,5.0,5.0,3,1,2,0,1.05,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
124689,"Bristol, United Kingdom",100,100,1.0,1.0,2,1.0,1.0,38,2,28,2.0,2.0,28.0,28.0,2.0,28.0,0,0,0,207,5,5,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,0,1,0,1.25,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
124699,"Bristol, United Kingdom",100,90,1.0,1.0,2,1.0,1.0,75,2,365,2.0,2.0,365.0,365.0,2.0,365.0,3,3,3,3,4,4,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1,0,0,1.29,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
